title,link,tag,desc,page
Impending Iran threat tests US-Saudi relationship after OPEC+ decision,https://www.foxnews.com/politics/impending-iran-threat-tests-us-saudi-relationship-opec-decision,SAUDI ARABIA,"President Biden threatened Saudi Arabia with 'consequences' for the OPEC+ cut in oil production, but the two countries are now cooperating in the face of an Iranian threat.",https://www.foxnews.com/category/politics/foreign-policy
Benjamin Netanyahu: On verge of 'very big victory',https://www.foxnews.com/video/6314783995112,VIDEO,Netanyahu's Likud party is expected to build a coalition of right-wing and religious parties as he looks set to become Israel's next prime minister.,https://www.foxnews.com/category/politics/foreign-policy
Israel election: Preliminary results show Netanyahu poised to return to power,https://www.foxnews.com/world/israel-election-preliminary-results-show-netanyahu-poised-return-power,ISRAEL,"In a decisive election, long-serving former prime minister Benjamin Netanyahu could return to power if exit polls remain the same.",https://www.foxnews.com/category/politics/foreign-policy
Russia hits critical infrastructure in Kyiv,https://www.foxnews.com/video/6314748155112,VIDEO,Fox News’ Greg Palkot reports from Kyiv following attacks on the city by Russian drones and missiles.,https://www.foxnews.com/category/politics/foreign-policy
"UN committee votes for Israel to dispose of nuclear weapons, allow international inspectors",https://www.foxnews.com/world/un-committee-votes-israel-dispose-nuclear-weapons-allow-international-inspectors,UNITED NATIONS,The UN General Assembly's First Committee voted overwhelmingly in favor of a resolution calling on Israel to dispose of nuclear weapons and allow international inspectors.,https://www.foxnews.com/category/politics/foreign-policy
"US, Saudi Arabia on high alert over intel of impending Iranian attack: report",https://www.foxnews.com/politics/us-saudi-arabia-high-alert-intel-impending-iranian-attack-report,IRAN,The U.S. and Saudi Arabia are both reportedly on high alert over possible Iranian attacks in Saudi Arabia and a location in Iraq where U.S. troops are located.,https://www.foxnews.com/category/politics/foreign-policy
"Iran to hold public trials for 1,000 protesters accused of 'subversive actions' amid Mahsa Amini unrest",https://www.foxnews.com/world/iran-hold-public-trials-1000-protesters-accused-subversive-actions-amid-mahsa-amini-unrest,IRAN,"Iran announced it will hold public trials for 1,000 protesters detained by the government amid the unrest caused by the death of 22-year-old Mahsa Amini in police custody.",https://www.foxnews.com/category/politics/foreign-policy
"Biden must support protestors in Iran and enforce sanctions, or else",https://www.foxnews.com/opinion/biden-must-support-protestors-iran-enforce-sanctions-else,OPINION,The Biden administration has much more it must do to meet the goals it has set for itself in dealing with Iran.,https://www.foxnews.com/category/politics/foreign-policy
Netanyahu plots return as Israelis vote for new government,https://www.foxnews.com/world/netanyahu-plots-return-israelis-vote-new-government,ISRAEL,"Polls show that Benjamin Netanyahu might be able to form a government with a conglomeration of far-right-wing, religious parties, but will he take the risk?",https://www.foxnews.com/category/politics/foreign-policy
US says it won't ‘waste time’ on Iran nuclear deal,https://www.foxnews.com/politics/us-says-wont-waste-time-iran-nuclear-deal,IRAN,"The U.S. envoy to Iran said Monday that the Biden administration will not ""waste time"" on reviving Iran's 2015 nuclear deal amid Tehran's crackdown on protesters and its support of Russia.",https://www.foxnews.com/category/politics/foreign-policy
Benjamin Netanyahu campaigning in Israel,https://www.foxnews.com/video/6314688556112,VIDEO,Israelis go to the polls on Tuesday to elect a new government. Netanyahu is once again hoping to become prime minister. (Credit: Ariel Tanaami/TPS),https://www.foxnews.com/category/politics/foreign-policy
"John Kerry's office consulted with far-left eco groups on policy, banning fossil fuel investment: emails",https://www.foxnews.com/politics/john-kerrys-office-consulted-far-left-eco-groups-policy-banning-fossil-fuel-investment-emails,STATE DEPARTMENT,Special Presidential Envoy for Climate John Kerry's office consulted with environmental groups to discuss key policy items last year as Republicans increase pressure for greater transparency.,https://www.foxnews.com/category/politics/foreign-policy
"FBI investigation details former CIA operative's efforts to help Qatar's World Cup bid, influence US policy",https://www.foxnews.com/world/fbi-investigation-details-former-cia-operatives-efforts-to-help-qatars-world-cup-bid-influence-us-policy,THE WORLD CUP,"Former CIA officer Kevin Chalker tried to set up high-level meetings between CIA personnel and Qatari officials, including royal family members, in an effort to shift policy.",https://www.foxnews.com/category/politics/foreign-policy
"Israel election: With divisions deepening, Israelis to decide if Netanyahu should return to power",https://www.foxnews.com/world/israel-election-with-divisions-deepening-israelis-decide-netanyahu-should-return-power,ISRAEL,Final recent election polls show that Netanyahu could still struggle to form a government as Israel heads to its fifth election in less than four years.,https://www.foxnews.com/category/politics/foreign-policy
"Judicial Watch sues Biden admin over John Kerry's travel costs, calendar, staffer info",https://www.foxnews.com/politics/judicial-watch-sues-biden-admin-over-john-kerrys-travel-costs-calendar-staffer-info,STATE DEPARTMENT,"Judicial Watch filed a lawsuit against the Biden administration last month, alleging that it has failed to comply with federal law and disclose information about John Kerry's office.",https://www.foxnews.com/category/politics/foreign-policy
Iran's elite technical university emerges as hub of protests,https://www.foxnews.com/world/irans-elite-technical-university-emerges-hub-protests,WORLD,Protests break out at Iran's elite technical school Sharif University of Technology; demonstrations sparked by the death in September of Iranian 22-year-old woman Mahsa Amini.,https://www.foxnews.com/category/politics/foreign-policy
"WATCH: Bibi 'eye to eye' with Trump, 'diverged' with Obama on peace and power, touts 'sharing values' with US",https://www.foxnews.com/world/watch-bibi-eye-eye-trump-diverged-obama-peace-power-touts-sharing-values-us,ISRAEL,"Benjamin Netanyahu has served as prime minister twice, during which he worked with four different U.S. presidents: Bill Clinton, Barack Obama, Donald Trump and Joe Biden.",https://www.foxnews.com/category/politics/foreign-policy
Australian men's soccer team calls out Qatar's human rights record ahead of World Cup,https://www.foxnews.com/sports/australian-mens-soccer-team-calls-out-qatars-human-rights-record-ahead-world-cup,THE WORLD CUP,"Australian soccer players spoke out against Qatar's human rights record ahead of the World Cup, addressing the host nation's treatment of migrant workers.",https://www.foxnews.com/category/politics/foreign-policy
Russia recruits Afghan commandos to bolster forces in Ukraine: 'Surprising' effect of US military drawdown,https://www.foxnews.com/world/russia-recruits-afghan-commandos-bolster-forces-ukraine-surprising-effect-us-military-drawdown,AFGHANISTAN,"The U.S. reportedly spent around $90 billion to establish the 20,000- to 30,000-member fighting force, which spent almost 20 years fighting alongside the U.S. military in Afghanistan.",https://www.foxnews.com/category/politics/foreign-policy
"Netanyahu: 'Power maintains peace,' saw 'eye to eye' with Trump",https://www.foxnews.com/video/6314452710112,VIDEO,Former Israeli Prime Minister Benjamin Netanyahu sat down for an exclusive interview with Fox News Digital to discuss his upcoming election and views on security in the Middle East.,https://www.foxnews.com/category/politics/foreign-policy
Panicking Iranian officials seeking British passports to usher families out of country amid protests: report,https://www.foxnews.com/world/panicking-iranian-officials-seeking-british-passports-usher-family-members-out-country-amid-protests-report,IRAN,"Officials in Iran are reportedly securing British, Swiss, and Canadian passports for their families to flee the violent protests stemming from the death Mahsa Amini.",https://www.foxnews.com/category/politics/foreign-policy
US-funded drag shows in Ecuador draw GOP scrutiny: 'Wokified' State Department,https://www.foxnews.com/politics/us-funded-drag-shows-ecuador-gop-scrutiny-wokified-state-department,STATE DEPARTMENT,"House Republican lawmakers are demanding answers from the State Department about a September decision to approve a $20,600 grant for drag shows in Ecuador.",https://www.foxnews.com/category/politics/foreign-policy
Iran protests against regime reach day 40 as protesters fired upon by security forces,https://www.foxnews.com/world/iran-protests-regime-reach-day-40-protesters-fired-security-forces,IRAN,"An estimated 50,000 people showed up at the grave of Mahsa Amini, Wednesday, who was allegedly killed by the Islamic Republic's morality police for failing to properly cover her hair. Amini died 40 days ago today.",https://www.foxnews.com/category/politics/foreign-policy
Multiple gunmen open fire at Iranian holy shrine,https://www.foxnews.com/world/multiple-gunmen-open-fire-iranian-holy-shrine,IRAN,"Multiple gunmen attacked the Shah Cheragh mosque in Iran, killing 15 people. The attack occurred on the 40-day anniversary of the death of 22-year-old Mahsa Amini.",https://www.foxnews.com/category/politics/foreign-policy
"North Korea warned of 'unparalleled' response from US, Japan, South Korea if it launches a 7th nuclear test",https://www.foxnews.com/world/north-korea-warned-unparalleled-response-us-japan-south-korea-launches-7th-nuclear-test,NUCLEAR PROLIFERATION,"The U.S., Japan and South Korea warned North Korea of conducting a seventh nuclear test this year and said there would be 'unparalleled"" consequences.",https://www.foxnews.com/category/politics/foreign-policy
